SITE,ElevenMile_TMY_ACP_,,,,,,,,,,,
COUNTRY,United States,,,,,,,,,,,
LONGITUDE (degrees),-111.6026424,,,,,,,,,,,
LATITUDE (degrees),32.77034159,,,,,,,,,,,
ELEVATION (m),460,,,,,,,,,,,
UTC_OFFSET (hours),-7,,,,,,,,,,,
TYPE,TMY,,,,,,,,,,,
DATASET,Vaisala 2.1.4,,,,,,,,,,,
UNIQUE_ID,mfqtezrxgu3temldga4dgobtgm2wgy,,,,,,,,,,,
CREATION_TIME,2023-07-28 13:57:21 +0000,,,,,,,,,,,
PERIOD,hourly,data represents the period ending mean,,,,,,,,,,
date time,GHI (W m-2),DNI (W m-2),DIF (W m-2),windspeed at 10m (m s-1),winddirection at 10m (degrees),temperature at 2m (degrees C),pressure at 0m (Pa),total precipitable water vapor (cm),albedo (fraction),precipitation (mm),snowfall (mm),snowdepth (mm)
1/11/2047 6:00,0,0,0,1.63145,145.014,3.33823,96023,0.816295,0.23624,0,0,0
1/11/2047 7:00,0,0,0,1.47845,139.992,3.23999,96044.8,0.838266,0.23624,0,0,0
1/11/2047 8:00,10.097,22.6219,8.97832,1.49965,142.302,3.71727,96063.6,0.867664,0.23624,0,0,0
1/11/2047 9:00,97.28,62.8404,85.3115,1.80229,147.416,5.36703,96076.8,0.89738,0.23624,0,0,0
1/11/2047 10:00,216.6,94.542,183.442,1.96195,150.168,8.26964,96104.4,0.91959,0.23624,0,0,0
1/11/2047 11:00,385.779,295.378,244.193,1.42215,147.894,11.207,96129,0.92778,0.23624,0,0,0
1/11/2047 12:00,535.739,568.147,225.128,0.727022,131.123,13.4631,96110.4,0.92023,0.23624,0,0,0
1/11/2047 13:00,529.037,467.069,259.138,0.565659,72.2956,15.0396,96033.8,0.896516,0.23624,0,0,0
1/11/2047 14:00,581.333,804.974,135.813,0.827218,349.002,16.4684,95930,0.859459,0.23624,0,0,0
1/11/2047 15:00,480.177,726.638,128.249,1.16095,306.271,17.8277,95849.8,0.816588,0.236256,0,0,0
1/11/2047 16:00,302.556,438.232,146.567,1.44705,310.62,18.4503,95811.7,0.771289,0.236286,0,0,0
1/11/2047 17:00,150.644,324.155,87.3609,1.57463,326.296,18.5206,95799.9,0.722628,0.2363,0,0,0
1/11/2047 18:00,21.6393,120.73,13.036,1.63169,4.97785,18.0016,95806.8,0.673813,0.2363,0,0,0
1/11/2047 19:00,0,0,0,1.87128,46.4367,16.8897,95829.2,0.632075,0.2363,0,0,0
1/11/2047 20:00,0,0,0,2.04801,41.5873,15.1801,95862.4,0.606434,0.2363,0,0,0
1/11/2047 21:00,0,0,0,2.12097,30.6562,12.9679,95887.7,0.599198,0.2363,0,0,0
1/11/2047 22:00,0,0,0,2.13711,39.29,11.3921,95896.1,0.604147,0.2363,0,0,0
1/11/2047 23:00,0,0,0,2.14932,48.2361,10.2874,95907.6,0.620679,0.2363,0,0,0
1/12/2047 0:00,0,0,0,1.88886,74.0296,9.65004,95932.8,0.654239,0.2363,0,0,0
1/12/2047 1:00,0,0,0,1.09267,117.536,10.0019,95961.2,0.698397,0.2363,0,0,0
1/12/2047 2:00,0,0,0,0.646297,135.888,10.5068,95965.8,0.739273,0.2363,0,0,0
1/12/2047 3:00,0,0,0,0.919387,118.942,10.1305,95971.7,0.758528,0.236318,0,0,0
1/12/2047 4:00,0,0,0,1.38214,91.8781,8.94871,95996.7,0.745689,0.236353,0,0,0
1/12/2047 5:00,0,0,0,1.7661,67.1771,8.26655,95988.9,0.715314,0.23637,0,0,0
1/12/2047 6:00,0,0,0,1.92249,51.6459,8.26135,95966.1,0.682251,0.23637,0,0,0
1/12/2047 7:00,0,0,0,1.86983,46.5034,7.90503,95973.4,0.660078,0.23637,0,0,0
1/12/2047 8:00,11.8581,44.3939,10.0262,1.76608,43.6032,7.48173,95988.1,0.659555,0.23637,0,0,0
1/12/2047 9:00,84.1497,21.7218,80.7441,1.55934,5.51863,8.22024,96012.1,0.675462,0.23637,0,0,0
1/12/2047 10:00,192.326,64.2107,166.732,1.38711,326.83,9.63094,96066.4,0.695954,0.23637,0,0,0
1/12/2047 11:00,248.843,104.341,204.558,1.55097,353.617,10.904,96112.9,0.712149,0.23637,0,0,0
1/12/2047 12:00,205.828,0.327376,205.641,1.94356,25.9368,12.341,96109.5,0.7217,0.23637,0,0,0
1/12/2047 13:00,294.58,2.51713,293.125,2.37643,25.4963,13.6742,96061.2,0.725535,0.23637,0,0,0
1/12/2047 14:00,349.438,51.3368,321.217,2.77294,19.4051,14.9302,95998,0.724149,0.23637,0,0,0
1/12/2047 15:00,358.764,195.064,260.578,3.11497,16.6506,16.0551,95954.8,0.709003,0.236383,0,0,0
1/12/2047 16:00,130.174,0.0764643,130.148,3.35901,19.17,16.5116,95931.4,0.681877,0.236408,0,0,0
1/12/2047 17:00,85.6573,16.7199,83.2057,3.1176,18.6223,16.5092,95908.6,0.664125,0.23642,0,0,0
1/12/2047 18:00,14.8803,13.1217,13.9784,2.46171,2.44938,16.2796,95898.8,0.661311,0.23642,0,0,0
1/12/2047 19:00,0,0,0,2.10014,322.467,15.8982,95903.3,0.662158,0.23642,0,0,0
1/12/2047 20:00,0,0,0,2.14671,280.399,14.3742,95922.5,0.653425,0.23642,0,0,0
1/12/2047 21:00,0,0,0,2.24509,268.253,11.7716,95962,0.625656,0.23642,0,0,0
1/12/2047 22:00,0,0,0,2.29065,269.585,9.9006,96001.6,0.585426,0.23642,0,0,0
1/12/2047 23:00,0,0,0,2.32014,292.425,8.75225,96039.5,0.549637,0.23642,0,0,0
1/13/2047 0:00,0,0,0,2.37147,347.869,7.78977,96077.8,0.527221,0.23642,0,0,0
1/13/2047 1:00,0,0,0,2.84148,83.0652,12.6815,96557.3,0.879534,0.23642,0,0,0
1/13/2047 2:00,0,0,0,2.89696,77.4222,11.8267,96541.2,0.871922,0.23642,0,0,0
1/13/2047 3:00,0,0,0,2.79347,73.292,11.6035,96520.9,0.874578,0.236438,0,0,0
1/13/2047 4:00,0,0,0,2.67615,74.9868,11.7152,96503.8,0.889482,0.236473,0,0,0
1/13/2047 5:00,0,0,0,2.67758,81.7687,11.71,96487.2,0.897007,0.23649,0,0,0
1/13/2047 6:00,0,0,0,2.78434,89.2347,11.4626,96460.4,0.893108,0.23649,0,0,0
1/13/2047 7:00,0,0,0,2.89533,91.5394,10.974,96446.1,0.887195,0.23649,0,0,0
1/13/2047 8:00,15.4558,122.973,8.59477,2.85442,87.1265,10.4236,96474.6,0.883598,0.23649,0,0,0
1/13/2047 9:00,146.731,400.204,71.3102,2.6234,80.7589,10.8941,96517.8,0.882957,0.23649,0,0,0
1/13/2047 10:00,335.953,741.755,78.404,2.385,79.0977,13.0995,96556.4,0.884033,0.23649,0,0,0
1/13/2047 11:00,484.582,782.897,114.866,2.38614,83.089,16.4172,96578.1,0.888328,0.23649,0,0,0
1/13/2047 12:00,587.43,835.844,125.777,2.57403,89.3874,19.4526,96544.9,0.900125,0.23649,0,0,0
1/13/2047 13:00,621.44,821.684,142.609,2.48837,92.6964,21.2353,96453.3,0.921975,0.23649,0,0,0
1/13/2047 14:00,596.417,850.911,119.703,2.16539,88.6679,22.4372,96332.9,0.951026,0.23649,0,0,0
1/13/2047 15:00,500.429,794.63,111.941,1.79727,69.6138,23.6087,96219.8,0.960715,0.236503,0,0,0
1/13/2047 16:00,355.012,686.921,101.378,1.42934,46.6372,24.3819,96135.4,0.947856,0.236528,0,0,0
1/13/2047 17:00,179.45,563.114,59.1791,1.40125,37.5726,24.3785,96093,0.948173,0.23654,0,0,0
1/13/2047 18:00,24.2813,116.721,16.0952,1.54897,7.89665,23.4392,96085.8,0.955331,0.23654,0,0,0
1/13/2047 19:00,0,0,0,1.61966,315.756,21.9831,96091.4,0.952668,0.23654,0,0,0
1/13/2047 20:00,0,0,0,1.77014,315.614,20.2596,96094.7,0.948985,0.23654,0,0,0
1/13/2047 21:00,0,0,0,1.92735,10.9642,18.0875,96087.3,0.949171,0.23654,0,0,0
1/13/2047 22:00,0,0,0,1.862,62.6304,16.0003,96076.1,0.95059,0.23654,0,0,0
1/13/2047 23:00,0,0,0,1.53688,101.379,14.8915,96065.8,0.947225,0.23654,0,0,0
1/14/2047 0:00,0,0,0,1.24215,136.012,14.5528,96053.3,0.940093,0.23654,0,0,0
1/14/2047 1:00,0,0,0,1.18875,155.808,14.1941,96036.4,0.933228,0.23654,0,0,0
1/14/2047 2:00,0,0,0,1.32152,153.469,13.1073,96009.7,0.926031,0.23654,0,0,0
1/14/2047 3:00,0,0,0,1.60368,142.821,11.0967,95974.4,0.917849,0.236558,0,0,0
1/14/2047 4:00,0,0,0,1.83613,139.329,9.41481,95946.2,0.912352,0.236593,0,0,0
1/14/2047 5:00,0,0,0,1.88536,139.96,8.65876,95917.9,0.912265,0.23661,0,0,0
1/14/2047 6:00,0,0,0,1.86713,139.71,8.13988,95890.9,0.918026,0.23661,0,0,0
1/14/2047 7:00,0,0,0,1.83852,138.547,7.74517,95900.1,0.930062,0.23661,0,0,0
1/14/2047 8:00,13.906,65.2962,10.3117,1.80743,136.539,7.75987,95927.9,0.947189,0.23661,0,0,0
1/14/2047 9:00,92.3123,65.7788,79.9627,1.83557,135.234,8.65112,95950.1,0.966856,0.23661,0,0,0
1/14/2047 10:00,250.645,223.812,167.029,1.88416,136.672,10.6452,95982.4,0.97481,0.23661,0,0,0
1/14/2047 11:00,402.263,390.593,222.165,1.81547,146.829,13.1102,96000.2,0.959779,0.23661,0,0,0
1/14/2047 12:00,259.89,3.31784,258.12,1.72923,162.264,15.515,95959.8,0.940744,0.23661,0,0,0
1/14/2047 13:00,358.445,90.1956,305.49,1.83673,179.042,17.7837,95853.5,0.939399,0.23661,0,0,0
1/14/2047 14:00,347.763,47.9657,321.008,2.23109,199.63,19.7005,95716.2,0.952488,0.23661,0,0,0
1/14/2047 15:00,215.879,4.50331,213.504,2.46569,219.386,20.9395,95598.1,0.947178,0.236623,0,0,0
1/14/2047 16:00,166.278,6.95127,163.5,2.37595,242.915,21.4364,95539.6,0.936262,0.236648,0,0,0
1/14/2047 17:00,91.1349,17.6296,87.1557,2.18527,270.914,21.3259,95541.9,0.974449,0.23666,0,0,0
1/14/2047 18:00,14.3097,5.13217,14.0421,1.95893,287.329,20.545,95551.7,1.04141,0.23666,0,0,0
1/14/2047 19:00,0,0,0,1.64648,331.156,19.5729,95545.9,1.11625,0.23666,0,0,0
1/14/2047 20:00,0,0,0,1.26647,66.6147,18.9558,95534.5,1.18142,0.23666,0.062466,0,0
1/14/2047 21:00,0,0,0,1.58081,144.806,18.2766,95524.1,1.16247,0.23666,0.20933,0,0
1/14/2047 22:00,0,0,0,2.59131,184.009,17.2199,95532.6,1.07499,0.23666,0.18787,0,0
1/14/2047 23:00,0,0,0,3.51255,208.618,16.2441,95544.3,1.0453,0.23666,0.14877,0,0
1/15/2047 0:00,0,0,0,3.77584,223.173,15.7458,95537.8,1.13126,0.23666,0.0081062,0,0
1/15/2047 1:00,0,0,0,3.16416,229.64,15.4726,95517.8,1.25472,0.23666,0.1049,0,0
1/15/2047 2:00,0,0,0,2.30192,216.71,15.0809,95468.8,1.34186,0.23666,0,0,0
1/15/2047 3:00,0,0,0,2.08173,198.082,14.5988,95386.7,1.45948,0.236673,0,0,0
1/15/2047 4:00,0,0,0,2.65216,199.047,14.3386,95302,1.64261,0.236698,0.39101,0,0
1/15/2047 5:00,0,0,0,3.64819,203.313,14.2464,95236.1,1.80833,0.23671,0.067711,0,0
1/15/2047 6:00,0,0,0,4.62964,207.426,14.1421,95210.5,1.95578,0.23671,0.1421,0,0
1/15/2047 7:00,0,0,0,4.94373,219.105,14.2085,95249,2.10795,0.23671,0.085831,0,0
1/15/2047 8:00,5.91207,0.0693158,5.90951,4.49586,226.495,14.2444,95325.9,2.21849,0.23671,0.19646,0,0
1/15/2047 9:00,56.8123,0.976611,56.6551,4.03647,228.219,13.9758,95383.1,2.24985,0.23671,0.20123,0,0
1/15/2047 10:00,105.751,0,105.751,4.15244,226.949,13.8043,95422.5,2.20669,0.23671,0.10109,0,0
1/15/2047 11:00,146.377,0,146.377,4.84958,222.6,13.9229,95464.2,2.16077,0.23671,0.07391,0,0
1/15/2047 12:00,182.276,0.0133557,182.269,5.71117,219.278,14.1021,95479.4,2.16145,0.23671,0.14591,0,0
1/15/2047 13:00,241.291,0.394983,241.059,6.23537,220.157,14.5598,95445.3,2.20035,0.23671,0.44537,0,0
1/15/2047 14:00,236.342,0.32731,236.156,6.06022,224.727,15.3094,95371,2.28424,0.23671,1.8826,0,0
1/15/2047 15:00,215.471,2.26538,214.332,5.43709,229.548,15.4303,95321,2.36524,0.236718,2.3537,0,0
1/15/2047 16:00,115.75,0.000706318,115.749,4.85687,231.582,14.8292,95337,2.37157,0.236733,0.81968,0,0
1/15/2047 17:00,79.8015,3.49294,78.9667,3.95344,230.698,14.4738,95380.2,2.32377,0.23674,0.37336,0,0
1/15/2047 18:00,12.5069,2.11352,12.4434,2.69906,222.315,14.2484,95403.6,2.28186,0.23674,0.51832,0,0
1/15/2047 19:00,0,0,0,1.92287,210.832,13.6757,95409.1,2.27361,0.23674,0.14734,0,0
1/15/2047 20:00,0,0,0,1.90887,208.767,13.1511,95429.6,2.27078,0.23674,0.018597,0,0
1/15/2047 21:00,0,0,0,2.14065,210.478,13.0503,95461,2.24092,0.23674,0.01049,0,0
1/15/2047 22:00,0,0,0,2.28843,205.237,13.0617,95495.4,2.20932,0.23674,0.03624,0,0
1/15/2047 23:00,0,0,0,2.36388,195.284,12.9645,95513.7,2.20655,0.23674,0.2203,0,0
1/16/2047 0:00,0,0,0,2.34437,189.707,12.9589,95502.7,2.22951,0.23674,0.41056,0,0
1/16/2047 1:00,0,0,0,2.28305,193.62,13.0483,95494.6,2.26205,0.23674,0.55695,0,0
1/16/2047 2:00,0,0,0,2.28371,201.966,13.1276,95492.1,2.28247,0.23674,0.56362,0,0
1/16/2047 3:00,0,0,0,2.54898,208.504,12.7376,95501.4,2.26588,0.236748,0.52309,0,0
1/16/2047 4:00,0,0,0,2.88904,207.742,11.9008,95523.3,2.22767,0.236763,0.65708,0,0
1/16/2047 5:00,0,0,0,3.07102,197.165,11.395,95538.2,2.2069,0.23677,1.0829,0,0
1/16/2047 6:00,0,0,0,3.3924,186.244,11.1481,95552.5,2.20811,0.23677,1.2355,0,0
1/16/2047 7:00,0,0,0,3.76391,180.862,10.8675,95577,2.21745,0.23677,0.85402,0,0
1/16/2047 8:00,7.07384,1.05689,7.00546,4.28813,176.116,10.8075,95601,2.21728,0.23677,0.44727,0,0
1/16/2047 9:00,56.045,0.511284,55.9646,5.18576,170.14,11.0277,95596.1,2.20499,0.23677,0.86594,0,0
1/16/2047 10:00,119.814,0.373561,119.697,5.77231,167.034,11.4497,95598.7,2.19487,0.23677,0.0042915,0,0
1/16/2047 11:00,157.899,0.0276591,157.886,5.54811,166.034,12.107,95617.4,2.18614,0.23677,0.93842,0,0
1/16/2047 12:00,270.521,28.3145,254.497,5.01425,166.226,12.8446,95598,2.16388,0.23677,0.87261,0,0
1/16/2047 13:00,207.732,0.0541261,207.7,5.11513,173.932,13.6109,95526.7,2.10798,0.23677,0.56267,0,0
1/16/2047 14:00,231.211,0.621937,230.857,5.9528,189.652,14.5302,95425,2.02242,0.23677,1.1511,0,0
1/16/2047 15:00,167.729,0.0387914,167.71,6.17139,200.614,15.3648,95339.7,1.93896,0.236778,0.052452,0,0
1/16/2047 16:00,127.225,0.0819505,127.195,5.03526,198.061,15.8284,95284.2,1.88301,0.236793,0.016212,0,0
1/16/2047 17:00,100.984,30.177,94.6248,3.73041,191.134,15.837,95246.5,1.86466,0.2368,0.0019073,0,0
1/16/2047 18:00,17.2523,14.7802,15.7282,3.14407,186.626,15.5591,95220.1,1.84563,0.2368,0.0019073,0,0
1/16/2047 19:00,0,0,0,3.184,181.9,15.2664,95203.9,1.7904,0.2368,0.038147,0,0
1/16/2047 20:00,0,0,0,3.78053,182.496,14.8605,95205.2,1.73095,0.2368,0.13447,0,0
1/16/2047 21:00,0,0,0,4.68078,189.905,14.4825,95207.9,1.70687,0.2368,0.46635,0,0
1/16/2047 22:00,0,0,0,5.7331,195.12,14.3609,95195.2,1.69784,0.2368,0.71144,0,0
1/16/2047 23:00,0,0,0,6.79382,197.246,14.201,95169.2,1.63543,0.2368,0.54932,0,0
1/17/2047 0:00,0,0,0,7.41873,199.512,14.0173,95136.9,1.53243,0.2368,0.041008,0,0
1/17/2047 1:00,0,0,0,2.83577,145.727,11.3241,96162.2,1.28377,0.2368,0,0,0
1/17/2047 2:00,0,0,0,2.78982,146.109,10.5949,96146.5,1.22836,0.2368,0,0,0
1/17/2047 3:00,0,0,0,2.83525,143.126,9.86164,96120.9,1.16523,0.236803,0,0,0
1/17/2047 4:00,0,0,0,2.69065,137.951,8.76745,96111.8,1.1332,0.236808,0,0,0
1/17/2047 5:00,0,0,0,2.40297,136.923,7.85869,96130.6,1.15694,0.23681,0,0,0
1/17/2047 6:00,0,0,0,1.98844,140.441,7.42579,96165.4,1.19244,0.23681,0,0,0
1/17/2047 7:00,0,0,0,1.72295,145.718,7.02592,96194.9,1.18309,0.23681,0,0,0
1/17/2047 8:00,16.1304,116.91,9.07264,1.72924,156.313,6.80922,96234.7,1.15352,0.23681,0,0,0
1/17/2047 9:00,159.062,578.736,47.7556,1.77953,165.401,7.50692,96306.7,1.12912,0.23681,0,0,0
1/17/2047 10:00,342.816,763.282,73.5345,1.76614,166.532,9.51903,96388.5,1.08562,0.23681,0,0,0
1/17/2047 11:00,497.068,856.08,87.2988,1.68017,187.252,12.2196,96443.6,1.04087,0.23681,0,0,0
1/17/2047 12:00,597.931,891.679,97.6798,1.79302,234.334,14.5463,96460,1.02036,0.23681,0,0,0
1/17/2047 13:00,635.518,895.544,104.935,2.18508,271.525,16.2184,96437,1.01124,0.23681,0,0,0
1/17/2047 14:00,607.61,887.449,100.963,2.62748,290.701,17.4064,96387.1,1.00808,0.23681,0,0,0
1/17/2047 15:00,517.161,849.391,94.412,2.81764,300.832,18.1261,96343.7,1.0212,0.236825,0,0,0
1/17/2047 16:00,367.039,704.543,100.628,2.57595,305.163,18.3814,96325.9,1.03247,0.236855,0,0,0
1/17/2047 17:00,192.807,613.252,55.3685,2.20199,313.652,18.2512,96330.5,1.01311,0.23687,0,0,0
1/17/2047 18:00,31.3169,193.869,15.6831,1.99036,330.495,17.5408,96352.2,0.981259,0.23687,0,0,0
1/17/2047 19:00,0,0,0,2.0403,359.907,16.0008,96392.1,0.95941,0.23687,0,0,0
1/17/2047 20:00,0,0,0,2.23288,22.7095,14.0215,96438.2,0.945893,0.23687,0,0,0
1/17/2047 21:00,0,0,0,2.2556,22.4281,12.3427,96473.2,0.936185,0.23687,0,0,0
1/17/2047 22:00,0,0,0,2.26721,25.8997,11.3129,96495.5,0.928159,0.23687,0,0,0
1/17/2047 23:00,0,0,0,2.3653,41.1623,10.4371,96518.2,0.925511,0.23687,0,0,0
1/18/2047 0:00,0,0,0,2.08313,57.5157,9.47497,96540.3,0.928908,0.23687,0,0,0
1/18/2047 1:00,0,0,0,1.49834,76.1326,9.0621,96540.2,0.93191,0.23687,0,0,0
1/18/2047 2:00,0,0,0,1.02919,135.351,8.9213,96519.8,0.931142,0.23687,0,0,0
1/18/2047 3:00,0,0,0,0.871061,184.217,8.48078,96517.8,0.922508,0.236875,0,0,0
1/18/2047 4:00,0,0,0,0.952627,131.978,8.15824,96529.8,0.907872,0.236885,0,0,0
1/18/2047 5:00,0,0,0,0.898365,65.0725,8.08067,96532,0.898549,0.23689,0,0,0
1/18/2047 6:00,0,0,0,0.911017,59.4851,7.94729,96542.9,0.893483,0.23689,0,0,0
1/18/2047 7:00,0,0,0,1.34128,83.5206,7.35189,96566.2,0.8885,0.23689,0,0,0
1/18/2047 8:00,17.2683,142.431,8.81142,1.67643,106.461,6.22914,96600,0.885822,0.23689,0,0,0
1/18/2047 9:00,164.497,622.904,44.1413,1.4161,102.108,6.08063,96649.9,0.885811,0.23689,0,0,0
1/18/2047 10:00,350.615,806.711,65.6457,1.06645,65.7676,7.97689,96715.2,0.88482,0.23689,0,0,0
1/18/2047 11:00,505.669,884.045,80.7143,1.29092,35.0149,10.6873,96763.2,0.875651,0.23689,0,0,0
1/18/2047 12:00,607.09,913.025,92.7126,1.93909,27.655,13.1199,96752,0.856211,0.23689,0,0,0
1/18/2047 13:00,645.46,910.763,103.326,2.58789,24.0958,15.3601,96680.9,0.836898,0.23689,0,0,0
1/18/2047 14:00,619.138,914.913,94.0618,3.09755,17.3196,17.435,96576.9,0.82974,0.23689,0,0,0
1/18/2047 15:00,526.571,871.284,89.9655,3.39019,13.1331,19.083,96482.2,0.825179,0.2369,0,0,0
1/18/2047 16:00,379.109,785.439,79.2669,3.40186,13.5483,20.1646,96421,0.814895,0.23692,0,0,0
1/18/2047 17:00,193.712,553.977,64.0226,3.00592,8.00819,20.6321,96380.9,0.808251,0.23693,0,0,0
1/18/2047 18:00,33.1434,194.536,16.4325,2.51561,349.923,20.2161,96354.5,0.80542,0.23693,0,0,0
1/18/2047 19:00,0,0,0,2.58049,332.644,18.7648,96353,0.807171,0.23693,0,0,0
1/18/2047 20:00,0,0,0,2.85868,313.261,16.7173,96371.9,0.818538,0.23693,0,0,0
1/18/2047 21:00,0,0,0,2.79091,292.501,14.7357,96398.5,0.837222,0.23693,0,0,0
1/18/2047 22:00,0,0,0,2.61807,284.135,13.1946,96423.9,0.858572,0.23693,0,0,0
1/18/2047 23:00,0,0,0,2.61916,307.385,11.8388,96433.5,0.87893,0.23693,0,0,0
1/19/2047 0:00,0,0,0,2.53586,8.77689,10.8232,96432.5,0.897862,0.23693,0,0,0
1/19/2047 1:00,0,0,0,2.2214,63.3666,10.5632,96422.2,0.915198,0.23693,0,0,0
1/19/2047 2:00,0,0,0,1.93235,87.7771,10.3672,96398.6,0.93118,0.23693,0,0,0
1/19/2047 3:00,0,0,0,1.87378,83.6573,9.50948,96387.1,0.958077,0.23694,0,0,0
1/19/2047 4:00,0,0,0,2.09978,60.3963,8.05741,96389.8,0.98982,0.23696,0,0,0
1/19/2047 5:00,0,0,0,2.29573,43.2935,6.82396,96395.9,0.99551,0.23697,0,0,0
1/19/2047 6:00,0,0,0,2.34999,39.4621,6.2886,96401,0.972206,0.23697,0,0,0
1/19/2047 7:00,0,0,0,2.48583,45.9157,6.27669,96411.1,0.937097,0.23697,0,0,0
1/19/2047 8:00,17.4323,140.735,8.98383,2.51404,56.7442,6.74033,96439.1,0.903799,0.23697,0,0,0
1/19/2047 9:00,165.384,613.097,45.954,2.22666,57.9955,7.72271,96468.4,0.880979,0.23697,0,0,0
1/19/2047 10:00,352.257,799.67,68.3331,1.93037,44.9046,10.1254,96493.5,0.869939,0.23697,0,0,0
1/19/2047 11:00,507.472,877.196,83.8942,2.09147,33.4402,13.9094,96518.4,0.865094,0.23697,0,0,0
1/19/2047 12:00,609.501,913.89,92.2886,2.69754,35.9013,17.4549,96507,0.855892,0.23697,0,0,0
1/19/2047 13:00,648.255,912.314,102.585,3.31424,49.3598,20.178,96423.5,0.841519,0.23697,0,0,0
1/19/2047 14:00,621.315,916.298,92.5828,3.51079,64.5747,22.2084,96297.3,0.829342,0.23697,0,0,0
1/19/2047 15:00,530.333,879.245,86.99,3.0898,67.8501,23.6251,96186.2,0.816354,0.236975,0,0,0
1/19/2047 16:00,384.745,807.095,73.8073,2.60132,51.1606,24.4206,96130.1,0.807707,0.236985,0,0,0
1/19/2047 17:00,192.824,518.607,77.656,2.60034,28.3087,24.515,96125.2,0.816014,0.23699,0,0,0
1/19/2047 18:00,35.7588,239.702,15.6195,2.64866,19.1197,23.5639,96130,0.828777,0.23699,0,0,0
1/19/2047 19:00,0,0,0,2.54081,25.8353,21.5086,96143.7,0.833274,0.23699,0,0,0
1/19/2047 20:00,0,0,0,2.63262,40.8943,19.2437,96172.8,0.833181,0.23699,0,0,0
1/19/2047 21:00,0,0,0,2.86699,52.3509,17.4161,96195,0.83388,0.23699,0,0,0
1/19/2047 22:00,0,0,0,2.92089,48.4995,16.1468,96212.9,0.848551,0.23699,0,0,0
1/19/2047 23:00,0,0,0,2.75217,40.3111,15.3151,96235.9,0.888907,0.23699,0,0,0
1/20/2047 0:00,0,0,0,2.57122,45.5198,14.4066,96247,0.952345,0.23699,0,0,0
1/20/2047 1:00,0,0,0,2.49743,56.417,13.4881,96235.9,1.03198,0.23699,0,0,0
1/20/2047 2:00,0,0,0,2.58125,61.6863,12.6818,96217,1.12273,0.23699,0,0,0
1/20/2047 3:00,0,0,0,2.73583,62.8063,12.1245,96198.9,1.22471,0.236995,0,0,0
1/20/2047 4:00,0,0,0,2.82757,61.311,12.3293,96177.6,1.3183,0.237005,0,0,0
1/20/2047 5:00,0,0,0,2.88835,60.6877,12.729,96150.2,1.36615,0.23701,0,0,0
1/20/2047 6:00,0,0,0,2.85081,67.2532,13.042,96133.7,1.37353,0.23701,0,0,0
1/20/2047 7:00,0,0,0,2.83031,79.277,13.3848,96148.5,1.37721,0.23701,0,0,0
1/20/2047 8:00,16.769,121.947,9.32496,2.95356,90.4069,13.6092,96176.9,1.39497,0.23701,0,0,0
1/20/2047 9:00,126.138,262.755,81.5945,3.09965,97.6971,14.1608,96204.8,1.42417,0.23701,0,0,0
1/20/2047 10:00,309.589,525.838,125.402,3.456,100.691,15.9839,96234,1.45336,0.23701,0,0,0
1/20/2047 11:00,427.842,497.024,190.914,4.08405,103.174,18.8621,96246.5,1.47063,0.23701,0,0,0
1/20/2047 12:00,478.039,367.234,271.89,4.39441,110.026,21.2247,96235.4,1.48391,0.23701,0,0,0
1/20/2047 13:00,348.198,46.1968,320.348,3.95567,120.497,22.7558,96196.6,1.51346,0.23701,0,0,0
1/20/2047 14:00,283.505,2.8737,281.822,3.2975,130.41,23.8388,96114.5,1.54751,0.23701,0,0,0
1/20/2047 15:00,238.979,3.83798,237.141,2.53572,153.365,24.3922,96009.2,1.52497,0.237018,0,0,0
1/20/2047 16:00,183.399,4.76912,181.502,1.72081,192.124,24.4068,95945.8,1.48602,0.237033,0,0,0
1/20/2047 17:00,84.0122,0.764395,83.8064,1.77032,227.669,23.9466,95966.8,1.55652,0.23704,0,0,0
1/20/2047 18:00,19.4715,9.13359,18.5282,2.12782,259.707,23.1337,96018.7,1.68514,0.23704,0,0,0
1/20/2047 19:00,0,0,0,1.84411,263.933,22.1162,96029.7,1.76746,0.23704,0,0,0
1/20/2047 20:00,0,0,0,1.52107,249.657,20.8797,96037.3,1.80514,0.23704,0,0,0
1/20/2047 21:00,0,0,0,1.34523,233.25,19.7299,96075,1.84556,0.23704,0,0,0
1/20/2047 22:00,0,0,0,1.25246,182.851,19.1431,96069.4,1.94909,0.23704,0,0,0
1/20/2047 23:00,0,0,0,1.6259,139.668,18.6636,96017.6,2.08025,0.23704,0.01812,0,0
1/21/2047 0:00,0,0,0,1.98821,151.552,17.8163,95990.7,2.14928,0.23704,0,0,0
1/21/2047 1:00,0,0,0,2.3361,74.755,5.07702,96284.2,0.482164,0.23703,0,0,0
1/21/2047 2:00,0,0,0,2.20521,85.5116,4.26228,96257.9,0.498937,0.23703,0,0,0
1/21/2047 3:00,0,0,0,1.96944,107.314,2.93212,96232.2,0.510415,0.237043,0,0,0
1/21/2047 4:00,0,0,0,1.83564,129.623,1.72866,96220.4,0.515795,0.237068,0,0,0
1/21/2047 5:00,0,0,0,1.74724,141.141,1.07467,96194.5,0.527451,0.23708,0,0,0
1/21/2047 6:00,0,0,0,1.66678,143.039,0.728132,96151,0.544327,0.23708,0,0,0
1/21/2047 7:00,0,0,0,1.63597,139.945,0.559379,96130.3,0.557632,0.23708,0,0,0
